Date,WPI_MS_Bright_Bars,BF Rebar Production,"Rebar, Exy-Hyderabad, India : 12-32mm, BF Route  ,IS 1786 Fe 500D","Rebar, Exy-Delhi, India : 12-32mm, BF Route,IS 1786 Fe 500D","Rebar, Exy-Chennai, India : 12-32mm, BF Route,IS 1786 Fe 500D","Rebar, Exw-Jalna, India : 12-25mm, IF Route,Fe 500, IS 1786","Rebar, Exw-Raipur, India : 12-25mm, IF Route,Fe 500, IS 1786","Rebar, Exw-Mumbai, India : 12-25mm, IF Route,Fe 500, IS 1786","Rebar, Exw-Mandi Gobindgarh, India : 12-25mm, IF Route,Fe 500, IS 1786","Iron Ore Fines, Odisha Index, India : 0-10mm, Fe 62% 1428","Mumbai: Scrap Price 80:20 INR/t, 1047",Pellet_Exw_Raipur,"Pig Iron, DAP-Raipur, India : Steel Grade","Sponge Iron, CDRI, DAP Durgapur, India : Mix (70% Lumps, 30% Fines), FeM 78% (+/-1)","Sponge Iron, PDRI, Exw-Raipur, India : Lumps,FeM 80%, +/-1",Ingot - Mumbai ingot-dap-mumbai-india,"Billet, DAP-Mumbai, India,100x100mm, IS 2831","HCC : Coking Coal, CNF Paradip, India : HCC 64 Mid Vol, Australia-origin","CNF_MET COKE, 64% CNF East coast India, China ,25-90mm $/t   90","Price : Rebar, Exy-Mumbai, India : 12-32mm, BF Route ,IS 1786 Fe 500D"
2015-02-15,94.25,0.14075,37000.0,36833.3333333333,36000.0,31550.0,29600.0,32033.3333333333,34433.3333333333,2560.31761592831,21058.3333333333,6500.0,21200.0,17766.6666666667,16933.3333333333,28725.0,28925.0,94.6666666666667,189.0,35800
2015-02-22,93.78,0.14075,37000.0,37000.0,36000.0,32033.3333333333,30000.0,32733.3333333333,34566.6666666667,2560.31761592831,21600.0,6500.0,21350.0,17733.3333333333,17016.6666666667,29733.3333333333,29966.67,94.5,188.0,35800
2015-03-01,93.3,0.141127,36666.6666666667,36333.3333333333,36000.0,32516.6666666667,31266.6666666667,33200.0,35316.6666666667,2560.31761592831,22058.3333333333,6550.0,21500.0,18933.3333333333,17391.6666666667,29925.0,30225.0,94.5,187.0,35683
2015-03-08,93.14,0.143387,36500.0,36000.0,36000.0,32400.0,31075.0,32800.0,35600.0,2560.31761592831,21812.5,6500.0,21500.0,18700.0,17087.5,29275.0,29475.0,93.3333333333333,183.0,35100
2015-03-15,92.98,0.143387,35666.6666666667,35583.3333333333,35166.6666666667,31966.6666666667,30583.3333333333,31883.3333333333,35366.6666666667,2560.31761592831,21416.6666666667,6350.0,21060.0,18625.0,16716.6666666667,28266.6666666667,28450.0,93.0,183.0,35100
2015-03-22,92.82,0.143387,35500.0,35500.0,35000.0,31566.6666666667,29800.0,31366.6666666667,34950.0,2560.31761592831,21170.0,6275.0,21060.0,17966.6666666667,16483.3333333333,28216.6666666667,28416.67,91.6666666666667,179.0,35100
2015-03-29,92.66,0.143387,35500.0,35500.0,35000.0,31833.3333333333,30200.0,31483.3333333333,35383.3333333333,1900.40353446422,21191.6666666667,6200.0,20250.0,17800.0,16475.0,28266.6666666667,28450.0,91.0,179.0,35100
2015-04-05,91.98,0.136801,35500.0,35500.0,35000.0,32016.6666666667,30133.3333333333,31883.3333333333,35183.3333333333,1900.40353446422,21483.3333333333,6150.0,20000.0,17841.6666666667,16283.3333333333,28883.3333333333,29116.67,89.0,176.5,35100
2015-04-12,91.46,0.134167,35500.0,35500.0,35000.0,32600.0,30916.6666666667,32550.0,35400.0,1900.40353446422,21600.0,6150.0,20000.0,18366.6666666667,16475.0,29191.6666666667,29391.67,87.0,176.0,35100
2015-04-19,90.94,0.134167,35500.0,35500.0,35000.0,32500.0,30533.3333333333,31850.0,35350.0,1900.40353446422,21183.3333333333,6150.0,20300.0,18241.6666666667,16108.3333333333,28508.3333333333,28708.33,85.5,174.0,35100
2015-04-26,90.42,0.134167,35500.0,35500.0,35000.0,32300.0,30000.0,31600.0,35083.3333333333,1900.40353446422,21070.0,6100.0,20433.3333333333,17941.6666666667,15883.3333333333,28433.3333333333,28633.33,82.3333333333333,171.0,35100
2015-05-03,89.67,0.137247,35500.0,35500.0,35000.0,31916.6666666667,29466.6666666667,31566.6666666667,34566.6666666667,1900.40353446422,20800.0,6000.0,20125.0,17375.0,15700.0,28316.6666666667,28516.67,81.0,169.0,35100
2015-05-10,89.43,0.141355,35500.0,35500.0,35000.0,31083.3333333333,29483.3333333333,31133.3333333333,34350.0,1866.56178669683,20520.0,5950.0,19800.0,17608.3333333333,15583.3333333333,27783.3333333333,27983.33,78.0,166.0,35100
2015-05-17,89.2,0.141355,35500.0,35500.0,35000.0,30833.3333333333,29383.3333333333,30933.3333333333,34316.6666666667,1781.95741727836,20450.0,6000.0,19650.0,17925.0,15491.6666666667,27500.0,27700.0,77.6666666666667,164.67,35100
2015-05-24,88.97,0.141355,35500.0,35500.0,35000.0,30433.3333333333,28850.0,30433.3333333333,33966.6666666667,1781.95741727836,20450.0,5950.0,19233.3333333333,17083.3333333333,14991.6666666667,27100.0,27300.0,79.3333333333333,161.33,35100
2015-05-31,88.73,0.141355,35500.0,35500.0,35000.0,30533.3333333333,29266.6666666667,30550.0,33650.0,1781.95741727836,20550.0,5950.0,19050.0,16566.6666666667,14891.6666666667,27333.3333333333,27550.0,80.3333333333333,160.0,35100
2015-06-07,87.98,0.1337,34750.0,34650.0,34250.0,30733.3333333333,29866.6666666667,30183.3333333333,33683.3333333333,1781.95741727836,20533.3333333333,5900.0,19000.0,16250.0,14800.0,27033.3333333333,27233.33,81.1666666666667,160.0,33850
2015-06-14,87.46,0.1337,34000.0,33800.0,33500.0,30350.0,29833.3333333333,30050.0,33833.3333333333,1781.95741727836,20500.0,5900.0,19000.0,16258.3333333333,14640.0,27016.6666666667,27216.67,82.0,155.0,33600
2015-06-21,86.94,0.1337,34000.0,33800.0,33500.0,30233.3333333333,29866.6666666667,29816.6666666667,33850.0,1781.95741727836,20420.0,5700.0,18900.0,15850.0,14391.6666666667,26783.3333333333,26983.33,84.5,157.5,33600
2015-06-28,86.42,0.1337,34000.0,33800.0,33500.0,29733.3333333333,28916.6666666667,29083.3333333333,33450.0,1781.95741727836,20150.0,5700.0,18800.0,15650.0,14258.3333333333,26283.3333333333,26483.33,84.3333333333333,157.67,33600
2015-07-05,85.22,0.139168,33875.0,33716.6666666667,33416.6666666667,29616.6666666667,28783.3333333333,29083.3333333333,33166.6666666667,1781.95741727836,19800.0,5700.0,18800.0,15408.3333333333,14275.0,26000.0,26200.0,83.5,157.5,33250
2015-07-12,84.54,0.141355,33208.3333333333,33300.0,33041.6666666667,29233.3333333333,28150.0,28600.0,33150.0,1781.95741727836,18933.3333333333,5700.0,18800.0,15833.3333333333,13960.0,24983.3333333333,25166.67,81.125,156.25,32900
2015-07-19,83.86,0.141355,33250.0,33300.0,33000.0,28450.0,27250.0,28083.3333333333,32366.6666666667,1781.95741727836,18500.0,5500.0,18800.0,15400.0,13600.0,24358.3333333333,24575.0,78.0,155.5,32900
2015-07-26,83.18,0.141355,33250.0,33300.0,33000.0,27533.3333333333,26583.3333333333,27600.0,31350.0,1781.95741727836,17640.0,5400.0,18600.0,15066.6666666667,13540.0,23916.6666666667,24116.67,74.0,155.0,32900
2015-08-02,82.5,0.137161,33250.0,33300.0,33000.0,26766.6666666667,25833.3333333333,26816.6666666667,30300.0,1781.95741727836,17000.0,5200.0,18500.0,14575.0,13233.3333333333,23400.0,23600.0,76.25,153.0,32900
2015-08-09,82.5,0.126677,32750.0,32800.0,32500.0,27000.0,25800.0,27050.0,30266.6666666667,1781.95741727836,17080.0,5150.0,18500.0,14300.0,13441.6666666667,24166.6666666667,24366.67,77.125,152.25,32067
2015-08-16,82.5,0.126677,32250.0,32300.0,32000.0,27160.0,25860.0,27360.0,30640.0,1748.11566951097,17190.0,5100.0,18300.0,14270.0,13340.0,24120.0,24320.0,75.125,147.5,31900
2015-08-23,82.5,0.126677,32250.0,32300.0,32000.0,27216.6666666667,25833.3333333333,28033.3333333333,30583.3333333333,1714.27392174358,17966.6666666667,5100.0,18300.0,14780.0,13550.0,24925.0,25125.0,75.5,146.33,31900
2015-08-30,82.5,0.126677,32250.0,32300.0,32000.0,28300.0,26980.0,28980.0,31740.0,1638.12998926695,18950.0,5250.0,18500.0,15890.0,14425.0,25650.0,25800.0,74.9166666666667,143.92,31900
2015-09-06,82.02,0.140297,32250.0,32300.0,32000.0,28483.3333333333,27383.3333333333,29000.0,32050.0,1426.61906572077,18716.6666666667,5300.0,18500.0,15866.6666666667,14383.3333333333,25316.6666666667,25516.67,73.7,143.7,31900
2015-09-13,81.54,0.142567,32250.0,32300.0,32000.0,27416.6666666667,26616.6666666667,28566.6666666667,31966.6666666667,1409.69819183708,18433.3333333333,5300.0,18566.6666666667,15150.0,14216.6666666667,24716.6666666667,24916.67,73.6666666666667,143.5,31900
2015-09-20,81.06,0.142567,32250.0,32300.0,32000.0,27900.0,27540.0,28500.0,32080.0,1370.21502471686,18000.0,5150.0,19200.0,15420.0,14660.0,24800.0,24990.0,74.3333333333333,142.5,31900
2015-09-27,80.58,0.142567,31850.0,31900.0,31666.6666666667,27500.0,26650.0,28000.0,31700.0,1358.93557018599,18000.0,5100.0,19600.0,14816.6666666667,13910.0,24133.3333333333,24316.67,74.0,141.2,31100
2015-10-04,79.62,0.166777,31050.0,31100.0,31000.0,26866.6666666667,26000.0,27083.3333333333,31050.0,1494.30256125555,17666.6666666667,5000.0,19600.0,13758.3333333333,13450.0,23416.6666666667,23650.0,74.6666666666667,140.0,30700
2015-10-11,79.14,0.184935,31050.0,31100.0,31000.0,26400.0,25425.0,26683.3333333333,30250.0,1494.30256125555,17066.6666666667,4850.0,19050.0,13550.0,12983.3333333333,23016.6666666667,23216.67,75.0,140.0,30700
2015-10-18,78.66,0.184935,31050.0,31100.0,31000.0,26083.3333333333,25275.0,26350.0,29966.6666666667,1494.30256125555,16825.0,4750.0,18500.0,13933.3333333333,12808.3333333333,22916.6666666667,23116.67,75.0,138.0,30700
2015-10-25,78.18,0.184935,31050.0,31100.0,31000.0,25840.0,24890.0,26240.0,29820.0,1494.30256125555,16540.0,4700.0,18500.0,13800.0,12370.0,22800.0,22980.0,75.0,137.0,30700
2015-11-01,77.7,0.179316,31050.0,31100.0,31000.0,25375.0,23841.6666666667,25675.0,28966.6666666667,1494.30256125555,15733.3333333333,4500.0,18137.5,13058.3333333333,11975.0,22016.6666666667,22216.67,75.0,135.0,30700
2015-11-08,77.74,0.1456,30383.3333333333,30433.3333333333,30333.3333333333,25000.0,23566.6666666667,24916.6666666667,28350.0,1494.30256125555,15380.0,4500.0,17650.0,12641.6666666667,11933.3333333333,21450.0,21700.0,75.0,135.0,29367
2015-11-15,77.78,0.1456,29050.0,29100.0,29000.0,24925.0,23650.0,25150.0,28350.0,1494.30256125555,15300.0,4500.0,17600.0,12537.5,12037.5,21550.0,21700.0,73.5,135.0,28700
2015-11-22,77.82,0.1456,29050.0,29100.0,29000.0,24783.3333333333,23158.3333333333,25083.3333333333,27933.3333333333,1392.77731795338,15460.0,4500.0,17100.0,12158.3333333333,11766.6666666667,21625.0,21825.0,72.25,131.5,28700
2015-11-29,77.86,0.1456,29050.0,29100.0,29000.0,24691.6666666667,22883.3333333333,24750.0,27633.3333333333,1392.77731795338,15620.0,4400.0,16800.0,11666.6666666667,11441.6666666667,21633.3333333333,21841.67,70.8,128.8,28700
2015-12-06,78.02,0.122994,29050.0,29100.0,29000.0,24533.3333333333,22700.0,24633.3333333333,26950.0,1392.77731795338,15520.0,4350.0,16300.0,11525.0,11066.6666666667,21500.0,21700.0,70.8,127.0,28333
2015-12-13,78.14,0.119226,27216.6666666667,27266.6666666667,27166.6666666667,25350.0,23425.0,25291.6666666667,27808.3333333333,1392.77731795338,15483.3333333333,4200.0,16200.0,12166.6666666667,11441.6666666667,22108.3333333333,22308.33,70.5,126.0,26500
2015-12-20,78.26,0.119226,26850.0,26900.0,26800.0,26083.3333333333,24133.3333333333,25600.0,28000.0,1392.77731795338,15550.0,4150.0,16166.6666666667,12325.0,11650.0,22216.6666666667,22416.67,72.5,125.0,26500
2015-12-27,78.38,0.119226,26220.0,26360.0,26200.0,26980.0,25560.0,26280.0,28580.0,1392.77731795338,15500.0,4300.0,16400.0,12750.0,12400.0,23310.0,23530.0,74.0,123.0,25700
2016-01-03,78.4,0.13829,25800.0,26000.0,25800.0,27900.0,27500.0,28200.0,30000.0,1392.77731795338,16000.0,4250.0,17000.0,13450.0,13100.0,24200.0,24170.0,74.0,123.0,25700
2016-01-10,78.3,0.16371,26133.3333333333,26333.3333333333,26083.3333333333,27400.0,26800.0,27516.6666666667,29366.6666666667,1392.77731795338,15800.0,4350.0,17600.0,12883.3333333333,12716.6666666667,23233.3333333333,23433.33,74.0,120.0,26700
2016-01-17,78.2,0.16371,27800.0,28000.0,27500.0,26216.6666666667,25500.0,26741.6666666667,28383.3333333333,1392.77731795338,15350.0,4350.0,17600.0,12333.3333333333,12141.6666666667,22658.3333333333,22875.0,74.1,118.6,27700
2016-01-24,78.1,0.16371,27800.0,28000.0,27500.0,25833.3333333333,24666.6666666667,26316.6666666667,28250.0,1392.77731795338,15341.6666666667,4150.0,17600.0,12066.6666666667,11700.0,22625.0,22825.0,74.3,118.75,27700
2016-01-31,78.0,0.16371,27800.0,28000.0,27500.0,25300.0,23460.0,25870.0,28040.0,1392.77731795338,15125.0,4150.0,17925.0,11280.0,10910.0,21880.0,22070.0,73.9,118.1,27700
2016-02-07,78.2,0.195034,27800.0,28000.0,27500.0,25583.3333333333,24183.3333333333,26000.0,27866.6666666667,1392.77731795338,14950.0,4000.0,18037.5,12358.3333333333,11725.0,22650.0,22866.67,71.4,117.5,27700
2016-02-14,78.5,0.195034,28000.0,28200.0,27700.0,27266.6666666667,26000.0,27608.3333333333,29300.0,1316.63338547676,15516.6666666667,4350.0,19050.0,13575.0,12966.6666666667,23850.0,24050.0,71.0,116.75,28300
2016-02-21,78.8,0.195034,29133.3333333333,29366.6666666667,28866.6666666667,26883.3333333333,25166.6666666667,27358.3333333333,29716.6666666667,1291.25207465122,15733.3333333333,4200.0,18866.6666666667,12741.6666666667,12150.0,23825.0,24016.67,71.8333333333333,116.17,29233
2016-02-28,79.1,0.195034,29600.0,30200.0,29450.0,27150.0,25308.3333333333,27816.6666666667,30066.6666666667,1291.25207465122,15766.6666666667,4200.0,18600.0,12716.6666666667,12150.0,24100.0,24366.67,74.0,117.0,30317
2016-03-06,79.8,0.179798,29800.0,30700.0,29700.0,26850.0,25525.0,27350.0,30583.3333333333,1291.25207465122,15880.0,4300.0,19100.0,12916.6666666667,12275.0,24050.0,24266.67,74.0,116.0,30500
2016-03-13,80.2,0.177258,29800.0,30700.0,29700.0,27300.0,25591.6666666667,27791.6666666667,30625.0,1291.25207465122,16200.0,4250.0,19725.0,12666.6666666667,12075.0,24741.6666666667,24941.67,75.0,118.0,30500
2016-03-20,80.6,0.177258,29800.0,30700.0,29700.0,27216.6666666667,25575.0,27650.0,30333.3333333333,1291.25207465122,16083.3333333333,4300.0,19725.0,12066.6666666667,11850.0,24000.0,24216.67,76.0,121.0,30500
2016-03-27,81.0,0.177258,29800.0,30700.0,29700.0,26600.0,25087.5,26875.0,29800.0,1291.25207465122,15975.0,4300.0,20250.0,12162.5,11687.5,23900.0,24100.0,77.0,121.0,30833
2016-04-03,81.06,0.16969,29800.0,30700.0,29700.0,26866.6666666667,25900.0,27550.0,30100.0,1291.25207465122,16300.0,4150.0,20250.0,12400.0,12150.0,24483.3333333333,24700.0,77.5,125.12,31167
2016-04-10,80.72,0.1596,29800.0,30700.0,29700.0,27300.0,26050.0,27708.3333333333,29833.3333333333,1291.25207465122,16500.0,4450.0,20583.3333333333,12141.6666666667,12050.0,24400.0,24608.33,78.0,125.5,31500
2016-04-17,80.38,0.1596,30800.0,31700.0,30700.0,27283.3333333333,25700.0,27583.3333333333,29650.0,1291.25207465122,16566.6666666667,4450.0,20366.6666666667,12100.0,11625.0,24183.3333333333,24341.67,80.2,136.5,31500
2016-04-24,80.04,0.1596,30800.0,31700.0,30700.0,27250.0,25441.6666666667,27600.0,29683.3333333333,1291.25207465122,16920.0,4300.0,20287.5,11916.6666666667,11083.3333333333,24066.6666666667,24283.33,83.125,150.75,31500
2016-05-01,79.7,0.160606,30800.0,31700.0,30700.0,27020.0,25390.0,27500.0,29720.0,1291.25207465122,16700.0,4150.0,20950.0,12066.6666666667,11175.0,24183.3333333333,24383.33,87.0,174.0,31500
2016-05-08,79.38,0.166645,30800.0,31700.0,30700.0,26816.6666666667,25058.3333333333,26916.6666666667,29550.0,1291.25207465122,16333.3333333333,4150.0,21100.0,11458.3333333333,10983.3333333333,23491.6666666667,23700.0,87.0,186.0,31500
2016-05-15,79.06,0.166645,30800.0,31700.0,30700.0,26666.6666666667,24866.6666666667,26783.3333333333,29350.0,1291.25207465122,16200.0,4150.0,21100.0,11200.0,10900.0,23033.3333333333,23233.33,87.0,189.67,31500
2016-05-22,78.74,0.166645,30800.0,31700.0,30700.0,26150.0,24408.3333333333,26516.6666666667,29016.6666666667,1291.25207465122,16183.3333333333,4050.0,20825.0,11258.3333333333,10825.0,22925.0,23133.33,86.0,185.0,31500
2016-05-29,78.42,0.166645,30800.0,31700.0,30700.0,26158.3333333333,24225.0,26558.3333333333,28833.3333333333,1291.25207465122,16300.0,4050.0,20650.0,11208.3333333333,10808.3333333333,22766.6666666667,22983.33,83.3333333333333,181.67,31000
2016-06-05,77.78,0.161946,30000.0,30700.0,30100.0,26116.6666666667,24150.0,26458.3333333333,29000.0,1291.25207465122,16200.0,4050.0,20550.0,11300.0,10941.6666666667,22775.0,23016.67,83.0,180.33,30500
2016-06-12,77.46,0.160067,30000.0,30700.0,30100.0,25850.0,24075.0,25966.6666666667,28600.0,1291.25207465122,16180.0,3900.0,19483.3333333333,11483.3333333333,10916.6666666667,22516.6666666667,22750.0,84.1666666666667,173.33,30000
2016-06-19,77.14,0.160067,30000.0,30700.0,30100.0,25420.0,23930.0,25420.0,28500.0,1291.25207465122,15966.6666666667,3900.0,19083.3333333333,11366.6666666667,10833.3333333333,22266.6666666667,22516.67,85.0,172.33,29500
2016-06-26,76.82,0.160067,30000.0,29800.0,30100.0,25383.3333333333,24183.3333333333,25658.3333333333,28458.3333333333,1223.56857911644,16000.0,3900.0,18950.0,11475.0,10891.6666666667,22425.0,22650.0,85.0,168.0,29250
2016-07-03,76.25,0.158241,29500.0,29400.0,29400.0,25300.0,23841.6666666667,25266.6666666667,28216.6666666667,1291.25207465122,16016.6666666667,3900.0,18566.6666666667,11266.6666666667,10816.6666666667,21900.0,22100.0,86.1666666666667,165.0,29000
2016-07-10,76.0,0.155806,28500.0,28400.0,28400.0,24650.0,23166.6666666667,24616.6666666667,27600.0,1223.56857911644,15733.3333333333,3850.0,17833.3333333333,11266.6666666667,10830.0,21266.6666666667,21450.0,86.0,165.0,28000
2016-07-17,75.75,0.155806,28500.0,28400.0,28400.0,24250.0,22741.6666666667,24441.6666666667,27250.0,1223.56857911644,15675.0,3850.0,17800.0,11366.6666666667,10958.3333333333,21116.6666666667,21316.67,87.5,164.5,27500
2016-07-24,75.5,0.155806,27500.0,27400.0,27400.0,24000.0,22408.3333333333,24416.6666666667,27233.3333333333,1223.56857911644,15666.6666666667,3900.0,17750.0,11725.0,11316.6666666667,21433.3333333333,21633.33,88.5,164.0,27000
2016-07-31,75.25,0.155806,27500.0,27400.0,27400.0,23700.0,22325.0,24350.0,26866.6666666667,1223.56857911644,15558.3333333333,3850.0,17300.0,11833.3333333333,11350.0,20966.6666666667,21166.67,90.5,166.75,26533
2016-08-07,75.42,0.154,27500.0,27400.0,27400.0,23400.0,22675.0,24316.6666666667,27033.3333333333,1223.56857911644,15333.3333333333,3900.0,17100.0,12241.6666666667,11291.6666666667,21166.6666666667,21366.67,93.6666666666667,180.0,26067
2016-08-14,75.84,0.154,26100.0,26000.0,26000.0,23383.3333333333,22383.3333333333,24033.3333333333,27066.6666666667,1223.56857911644,15233.3333333333,3925.0,17100.0,12175.0,11208.3333333333,20783.3333333333,21016.67,96.0,188.0,25600
2016-08-21,76.26,0.154,26100.0,26000.0,26000.0,23550.0,22325.0,24200.0,26825.0,1223.56857911644,15125.0,4000.0,17200.0,12612.5,11300.0,21350.0,21550.0,101.5,202.5,25600
2016-08-28,76.68,0.154,26100.0,26000.0,26000.0,23800.0,22125.0,24566.6666666667,26766.6666666667,1223.56857911644,15183.3333333333,4100.0,17300.0,12491.6666666667,11208.3333333333,21450.0,21650.0,113.75,214.75,25600
2016-09-04,77.34,0.145067,26100.0,26000.0,26000.0,24466.6666666667,22816.6666666667,25175.0,27050.0,1223.56857911644,15391.6666666667,4200.0,18250.0,12966.6666666667,11941.6666666667,22241.6666666667,22450.0,130.5,234.0,26600
2016-09-11,77.58,0.138367,27100.0,27000.0,27000.0,24800.0,22966.6666666667,25325.0,27116.6666666667,1223.56857911644,15408.3333333333,4300.0,18933.3333333333,12958.3333333333,12125.0,22100.0,22300.0,153.0,242.5,26600
2016-09-18,77.82,0.138367,27100.0,27000.0,27000.0,25416.6666666667,23666.6666666667,25891.6666666667,28016.6666666667,1223.56857911644,15933.3333333333,4550.0,20060.0,13541.6666666667,13241.6666666667,23058.3333333333,23258.33,169.333333333333,253.33,26933
2016-09-25,78.06,0.138367,27100.0,27000.0,27000.0,25700.0,24066.6666666667,25900.0,28600.0,1240.48945300013,16300.0,4600.0,22000.0,13341.6666666667,13566.6666666667,23133.3333333333,23333.33,178.2,254.0,27267
2016-10-02,78.77,0.145285,28100.0,28000.0,27800.0,27083.3333333333,25100.0,27216.6666666667,29400.0,1257.41032688383,16691.6666666667,4950.0,22500.0,13616.6666666667,14166.6666666667,23733.3333333333,23950.0,180.0,256.0,27600
2016-10-09,79.23,0.162581,30100.0,30000.0,29800.0,26716.6666666667,25116.6666666667,26916.6666666667,29383.3333333333,1257.41032688383,16825.0,4950.0,22500.0,13925.0,14325.0,23600.0,23791.67,196.5,258.5,29600
2016-10-16,79.7,0.162581,30100.0,30000.0,29800.0,26220.0,24760.0,26580.0,29300.0,1257.41032688383,16560.0,4950.0,22500.0,14060.0,13900.0,23200.0,23400.0,187.425,261.0,29800
2016-10-23,80.17,0.162581,30100.0,30000.0,29800.0,24933.3333333333,23550.0,25783.3333333333,28816.6666666667,1257.41032688383,16200.0,4850.0,21650.0,13883.3333333333,13075.0,22433.3333333333,22650.0,202.925,261.0,30000
2016-10-30,80.63,0.162581,30100.0,30000.0,29800.0,24720.0,23200.0,25660.0,28400.0,1257.41032688383,16200.0,4700.0,21500.0,13941.6666666667,12733.3333333333,22458.3333333333,22658.33,211.666666666667,293.0,30200
2016-11-06,81.18,0.156026,30100.0,30000.0,29800.0,24940.0,24030.0,26070.0,28620.0,1257.41032688383,16520.0,4700.0,21300.0,14330.0,13440.0,23100.0,23280.0,210.25,305.5,30400
2016-11-13,81.26,0.154933,31100.0,31000.0,30800.0,25700.0,24783.3333333333,26900.0,28983.3333333333,1257.41032688383,16491.6666666667,4700.0,21400.0,13975.0,13583.3333333333,23620.0,23870.0,248.0,317.0,30600
2016-11-20,81.34,0.154933,31100.0,31000.0,30800.0,25800.0,25533.3333333333,27516.6666666667,29066.6666666667,1257.41032688383,16500.0,4700.0,21400.0,13283.3333333333,13091.6666666667,23408.3333333333,23600.0,258.65,336.0,30850
2016-11-27,81.42,0.154933,31100.0,31000.0,30800.0,26666.6666666667,24500.0,26700.0,28750.0,1257.41032688383,16541.6666666667,4600.0,21300.0,13116.6666666667,12650.0,23208.3333333333,23408.33,269.65,356.5,31100
2016-12-04,81.68,0.143432,31100.0,31000.0,30800.0,26400.0,25400.0,27150.0,29316.6666666667,1257.41032688383,16750.0,4600.0,21133.3333333333,13916.6666666667,13158.3333333333,23800.0,23991.67,272.05,359.25,31350
2016-12-11,81.86,0.134806,32100.0,32000.0,31800.0,26383.3333333333,25050.0,27200.0,29933.3333333333,1257.41032688383,17208.3333333333,4500.0,21500.0,14333.3333333333,12991.6666666667,23683.3333333333,23883.33,272.15,359.0,31600
2016-12-18,82.04,0.134806,32100.0,32000.0,31800.0,26566.6666666667,25025.0,27450.0,30300.0,1257.41032688383,17050.0,4350.0,21600.0,14133.3333333333,13008.3333333333,24425.0,24641.67,256.875,335.0,31800
2016-12-25,82.22,0.134806,32200.0,32500.0,32300.0,28266.6666666667,26425.0,29433.3333333333,31150.0,1257.41032688383,17258.3333333333,4550.0,22333.3333333333,14825.0,14491.6666666667,26408.3333333333,26600.0,228.475,323.0,32000
2017-01-01,82.4,0.142161,33000.0,33500.0,32300.0,28300.0,26800.0,30100.0,32200.0,1257.41032688383,17800.0,4750.0,22800.0,15100.0,14490.0,26220.0,26420.0,189.35,325.0,33800
2017-01-08,82.38,0.18629,33900.0,34800.0,33800.0,29440.0,27920.0,31020.0,32800.0,1299.71251159306,18033.3333333333,4750.0,23166.6666666667,15366.6666666667,15041.6666666667,26883.3333333333,27083.33,183.375,307.5,33800
2017-01-15,82.36,0.18629,33900.0,34800.0,33800.0,29466.6666666667,27433.3333333333,30633.3333333333,32066.6666666667,1350.47513324415,18050.0,4750.0,23950.0,14825.0,14600.0,26500.0,26700.0,178.0,307.5,33800
2017-01-22,82.34,0.18629,33900.0,34800.0,33800.0,29400.0,27600.0,30516.6666666667,32000.0,1350.47513324415,18225.0,4750.0,24100.0,14783.3333333333,15008.3333333333,26841.6666666667,27041.67,168.275,295.0,33800
2017-01-29,82.32,0.18629,33900.0,34800.0,33800.0,29440.0,27420.0,30360.0,31800.0,1350.47513324415,18380.0,4700.0,24100.0,14460.0,14720.0,26280.0,26480.0,161.975,292.0,33800
2017-02-05,82.8,0.17644,33900.0,34800.0,33800.0,28950.0,26883.3333333333,29683.3333333333,31325.0,1350.47513324415,18533.3333333333,4700.0,24066.6666666667,14041.6666666667,14266.6666666667,25533.3333333333,25741.67,159.05,289.0,33800
2017-02-12,83.3,0.1725,33900.0,34800.0,33800.0,28600.0,26900.0,29283.3333333333,31075.0,1350.47513324415,18733.3333333333,4700.0,23266.6666666667,14200.0,14250.0,25308.3333333333,25508.33,151.05,280.0,34025
2017-02-19,83.8,0.1725,33900.0,34800.0,33800.0,28766.6666666667,27466.6666666667,29625.0,31025.0,1350.47513324415,19083.3333333333,4800.0,23000.0,15116.6666666667,15016.6666666667,26008.3333333333,26208.33,145.933333333333,274.5,34250
2017-02-26,84.3,0.1725,33900.0,34800.0,33800.0,29400.0,28416.6666666667,30366.6666666667,31700.0,1350.47513324415,19791.6666666667,5000.0,23066.6666666667,16208.3333333333,16100.0,26591.6666666667,26791.67,144.35,267.5,34475
2017-03-05,85.06,0.174608,34600.0,35700.0,34700.0,30050.0,29183.3333333333,31000.0,32366.6666666667,1350.47513324415,20416.6666666667,5000.0,23266.6666666667,16308.3333333333,16291.6666666667,27025.0,27208.33,147.35,271.83,34700
2017-03-12,85.32,0.175452,34600.0,35700.0,34700.0,30116.6666666667,29583.3333333333,31325.0,32450.0,1350.47513324415,20625.0,4900.0,23450.0,16625.0,16558.3333333333,27583.3333333333,27783.33,150.45,265.0,34925
2017-03-19,85.58,0.175452,34600.0,35700.0,34700.0,30975.0,30775.0,31900.0,33300.0,1452.00037654631,21475.0,5200.0,23600.0,17325.0,17425.0,28100.0,28300.0,149.5,279.0,35150
2017-03-26,85.84,0.175452,34600.0,35700.0,34700.0,31450.0,31500.0,31875.0,33666.6666666667,1452.00037654631,21200.0,5400.0,23737.5,17191.6666666667,17550.0,28166.6666666667,28366.67,150.075,285.0,35375
