Date,"Price : HR Plate, Exy-Mumbai, India : 5-10mm,Gr E250 Br. INR",Spread: HRC vs HR Plate,Spread: cRC vs hRC,"CNF_MET COKE, 64% CNF East coast India, China ,25-90mm $/t   90","Fe 62 : Iron Ore Fines, CNF Rizhao, China : Fines, Fe 61% (Australia Origin) 5540","HCC : Coking Coal, CNF Paradip, India : HCC 64 Mid Vol, Australia-origin","Pellet Index, PELLEX, DAP-Raipur, India 6-20 mm, Fe 63% 1401","Mumbai: Scrap Price 80:20 INR/t, 1047","Iron Ore Fines, Odisha Index, India : 0-10mm, Fe 62% 1428",HRC-FOB-Rizhao-China-fob-USD 2.5 mm,"HRC, FOB Black Sea, Russia : 3mm,SAE1006 , 58","HRC, Exy-Delhi, India, 2.5-8mm / CTL, IS2062, Gr E250 Br.","Platts North European HRC, EXW Ruhr $/t","CRC, Exy-Mumbai, India,0.90mm / CTL, IS 513, CR1",India INR/USD,Vessel Freight,BDI,NCDEX Steel Future INR/t,"HRC, CFR Abu Dhabi, UAE","Billet, DAP-Mumbai, India,100x100mm, IS 2831",India Production Quantity of Flat Steel in MnT,India weekly HRC Imports t,India weekly Exports HRC t,Apparant Consumption,"HRC, Exy-Mumbai, India, 2.5-8mm / CTL, IS2062, Gr E250 Br."
2023-12-03,56700.0,-1650.0,7400.0,371.0,132.0,268.6,9650.0,33416.6666666667,5000.0,575.0,570.0,58000.0,732.452,62450.0,83.425,16.0,2483,43587.5,600.0,42433.33,1123236.88,0.0,195580.0,927656.88,55050.0
2023-12-10,56700.0,-1500.0,7300.0,375.0,133.0,276.8,9600.0,33933.3333333333,5000.0,575.0,590.0,57800.0,739.034,62500.0,83.02,14.0,2348,43598.0,605.0,42966.67,1124021.61,33771.0,127106.0,1030686.61,55200.0
2023-12-17,56700.0,-1600.0,7400.0,377.0,136.6,275.2,9950.0,34133.3333333333,5100.0,575.0,590.0,57800.0,744.112,62500.0,83.166,14.37,2094,43698.0,605.0,43366.67,1124021.61,10000.0,17473.0,1116548.61,55100.0
2023-12-24,56700.0,-1700.0,7500.0,376.0,135.4,269.8,10150.0,33783.3333333333,5500.0,575.0,600.0,57500.0,756.488,62500.0,83.19,14.38,2094,44148.0,610.0,42416.67,1124021.61,116586.0,181555.0,1059052.61,55000.0
2023-12-31,56700.0,-1700.0,7200.0,373.0,140.25,276.5,10150.0,33540.0,5500.0,575.0,600.0,56900.0,764.26,62200.0,83.103,14.38,2110,43617.5,610.0,42060.0,1124021.61,233226.0,124838.0,1232409.61,55000.0
2024-01-07,55700.0,-1100.0,7600.0,369.0,140.75,275.0,10050.0,33500.0,5500.0,575.0,600.0,56900.0,778.37,62200.0,82.857,17.05,1460,43560.0,630.0,42916.67,1151387.1,27100.0,100094.0,1078393.1,54600.0
2024-01-14,55300.0,-900.0,7700.0,365.0,135.6,275.0,9925.0,33133.3333333333,5500.0,580.0,605.0,56350.0,800.0,62100.0,83.086,15.7,1503,43070.0,615.0,42400.0,1151387.1,0.0,162942.0,988445.1,54400.0
2024-01-21,54600.0,-500.0,7850.0,365.0,127.6,273.4,9675.0,33000.0,5850.0,570.0,605.0,54950.0,808.0,61950.0,83.115,14.9,1518,42800.0,625.0,42583.33,1151387.1,64500.0,149283.0,1066604.1,54100.0
2024-01-28,54600.0,-600.0,7700.0,365.0,130.0,270.25,9725.0,33000.0,5800.0,570.0,600.0,55000.0,812.7,61700.0,82.999,15.6,1407,43426.6666666667,615.0,42540.0,1151387.1,105216.0,91025.0,1165578.1,54000.0
2024-02-04,54600.0,-600.0,7950.0,365.0,132.6,268.6,9850.0,32783.3333333333,5800.0,575.0,598.0,54300.0,822.85,61950.0,83.0,16.3,1545,43222.0,610.0,42616.67,1190141.27,369009.0,175853.0,1383297.27,54000.0
2024-02-11,54500.0,-450.0,7650.0,363.0,125.4,261.4,9600.0,32533.3333333333,5800.0,565.0,603.0,54150.0,803.233333333333,61700.0,83.013,14.5,1610,42834.0,605.0,42633.33,1219206.9,38200.0,174755.0,1082651.9,54050.0
2024-02-18,54500.0,-500.0,7600.0,350.0,127.333333333333,262.0,9550.0,32500.0,5650.0,565.0,603.0,54000.0,784.295,61600.0,82.859,15.7,1866,41976.0,605.0,42583.33,1219206.9,52180.0,109661.0,1161725.9,54000.0
2024-02-25,54100.0,-250.0,7750.0,355.0,122.4,261.2,9425.0,33066.6666666667,5450.0,565.0,603.0,53700.0,778.0,61600.0,82.841,16.55,2203,42748.0,605.0,43050.0,1219206.9,128496.0,76964.0,1270738.9,53850.0
2024-03-03,54000.0,-400.0,7900.0,354.0,115.8,260.2,9300.0,33516.6666666667,5250.0,555.0,592.0,53600.0,774.31,61500.0,82.739,17.35,2345,42698.0,595.0,42900.0,1219560.62,399707.0,86024.0,1533243.62,53600.0
2024-03-10,53800.0,-900.0,8400.0,346.0,115.4,254.8,9150.0,33633.3333333333,5100.0,555.0,592.0,53175.0,768.593333333333,61300.0,82.883,18.65,2374,42570.0,590.0,43183.3333333333,1220032.26,93225.0,19686.0,1293571.26,52900.0
2024-03-17,53400.0,-700.0,8600.0,344.0,107.2,239.25,9175.0,33500.0,5100.0,540.0,560.0,53100.0,754.55,61300.0,83.582,19.75,2196,41556.0,580.0,42716.6666666667,1220032.26,36000.0,69790.0,1186242.26,52700.0
2024-03-24,52800.0,-200.0,8500.0,335.0,104.5,218.2,9200.0,33050.0,4750.0,540.0,555.0,53100.0,734.455,61100.0,83.35,20.55,1821,41922.0,575.0,42366.6666666667,1220032.26,156061.0,71462.0,1304631.26,52600.0
2024-03-31,52500.0,-500.0,9100.0,320.0,100.666666666667,207.0,9200.0,33000.0,4550.0,535.0,560.0,52300.0,699.0,61100.0,83.293,19.0,1628,41763.3333333333,555.0,42500.0,1220032.26,173284.0,158768.0,1234548.26,52000.0
2024-04-07,51400.0,350.0,9250.0,313.0,98.5,199.6,9375.0,33350.0,4600.0,535.0,563.0,51950.0,693.18,61000.0,83.54,17.65,1729,43046.0,555.0,43516.6666666667,1096433.33,41950.0,133416.0,1004967.33,51750.0
2024-04-14,51400.0,550.0,9250.0,299.0,103.0,186.0,9550.0,34000.0,4600.0,535.0,565.0,51875.0,680.0,61200.0,83.358,16.88,1919,43960.0,555.0,43516.6666666667,1096433.33,41241.0,112681.0,1024993.33,51950.0
2024-04-21,51600.0,1325.0,8775.0,307.0,112.0,202.2,9775.0,34866.6666666667,4950.0,535.0,560.0,52650.0,666.0,61700.0,83.4,18.13,1721,44740.0,550.0,45400.0,1096433.33,33808.0,76702.0,1053539.33,52925.0
2024-04-28,52500.0,900.0,7500.0,325.0,115.4,208.6,9850.0,35000.0,4950.0,540.0,560.0,53250.0,663.4,60900.0,83.376,18.3,1876,45560.0,560.0,45316.6666666667,1096433.33,130356.0,77170.0,1149619.33,53400.0
2024-05-05,52700.0,1200.0,7300.0,330.0,115.25,208.25,10225.0,35766.6666666667,5000.0,540.0,562.0,53700.0,678.94,61200.0,83.541,19.0,2129,43940.0,575.0,46633.3333333333,1095524.73,137355.0,48276.0,1184603.73,53900.0
2024-05-12,53000.0,1350.0,6900.0,330.0,115.4,204.8,10400.0,36500.0,5000.0,545.0,562.0,54300.0,689.66,61250.0,83.28,19.0,1844,46924.0,580.0,47933.3333333333,1095161.29,29200.0,103210.0,1021151.29,54350.0
2024-05-19,54500.0,-600.0,7250.0,320.0,114.0,205.8,10375.0,35916.6666666667,5000.0,545.0,562.0,54600.0,685.17,61150.0,83.06,18.8,1797,46710.0,575.0,47116.6666666667,1095161.29,0.0,55058.0,1040103.29,53900.0
2024-05-26,55000.0,-800.0,6650.0,317.0,117.5,205.0,10425.0,36400.0,5400.0,540.0,562.0,54600.0,689.8,60850.0,83.424,18.5,1815,47215.0,583.0,47050.0,1095161.29,58374.0,63911.0,1089624.29,54200.0
2024-06-02,55000.0,-1100.0,6800.0,314.0,116.4,205.75,11000.0,36466.6666666667,5500.0,540.0,562.0,54600.0,679.69,60700.0,83.521,17.5,1881,46884.0,583.0,46566.6666666667,1089258.06,84336.0,110188.0,1063406.06,53900.0
2024-06-09,55000.0,-1100.0,6800.0,314.0,107.4,217.0,10800.0,36333.3333333333,5450.0,530.0,562.0,54600.0,685.88,60700.0,83.547,17.4,1948,47450.0,575.0,46416.6666666667,1074500.0,45560.0,84410.0,1035650.0,53900.0
2024-06-16,55000.0,-1050.0,6500.0,314.0,104.8,224.0,10650.0,35433.3333333333,5300.0,525.0,552.0,54600.0,675.86,60450.0,83.558,17.96,1997,46660.0,567.0,45133.3333333333,1074500.0,0.0,56834.0,1017666.0,53950.0
2024-06-23,55000.0,-1150.0,6450.0,310.0,105.0,223.5,10075.0,34600.0,4800.0,520.0,547.0,54450.0,674.0,60300.0,83.355,17.59,2050,45162.5,563.0,43550.0,1074500.0,0.0,119704.0,954796.0,53850.0
2024-06-30,55000.0,-1350.0,6250.0,297.0,103.0,208.6,9700.0,33733.3333333333,4750.0,515.0,545.0,54400.0,674.23,59900.0,83.5,17.3,1966,43882.0,557.0,42550.0,1074500.0,21900.0,106232.0,990168.0,53650.0
2024-07-07,54900.0,-1700.0,6850.0,295.0,109.2,216.0,9550.0,33816.6666666667,4700.0,515.0,545.0,53800.0,675.36,60050.0,83.513,16.9,1997,44444.0,555.0,42516.6666666667,1033516.13,35818.0,123794.0,945540.13,53200.0
2024-07-14,54300.0,-1550.0,6850.0,299.0,106.8,220.4,9250.0,33100.0,4500.0,510.0,545.0,52700.0,671.65,59600.0,83.724,16.7,1902,43320.0,555.0,41550.0,1033516.13,11423.0,108899.0,936040.13,52750.0
2024-07-21,53600.0,-1500.0,7650.0,295.0,104.8,208.2,9075.0,33066.6666666667,4300.0,510.0,545.0,52300.0,682.06,59750.0,83.703,16.7,1808,43832.5,552.0,41666.6666666667,1033516.13,6540.0,91529.0,948527.13,52100.0
2024-07-28,52700.0,-1200.0,7650.0,288.0,99.6,202.8,8900.0,33283.3333333333,4650.0,500.0,545.0,51500.0,690.13,59150.0,83.794,16.77,1675,42930.0,550.0,41083.3333333333,1033516.13,15751.0,160705.0,888562.13,51500.0
2024-08-04,51600.0,-350.0,7450.0,285.0,99.0,199.8,9100.0,32916.6666666667,4500.0,495.0,543.0,51050.0,676.38,58700.0,83.945,16.5,1670,43412.0,540.0,41450.0,1105903.23,0.0,302135.0,803768.23,51250.0
2024-08-11,51500.0,-450.0,7100.0,279.0,100.0,198.25,9025.0,32666.6666666667,4450.0,495.0,530.0,50950.0,672.07,58150.0,83.88,16.14,1691,42136.0,540.0,41050.0,1160193.55,0.0,71813.0,1088380.55,51050.0
2024-08-18,51000.0,-650.0,7100.0,273.0,94.6666666666667,190.666666666667,8975.0,32900.0,4300.0,480.0,515.0,50450.0,661.75,57450.0,83.809,16.1,1762,41875.0,527.0,41000.0,1160193.55,11450.0,122997.0,1048646.55,50350.0
2024-08-25,50500.0,-200.0,7100.0,262.0,94.0,182.75,8950.0,32840.0,4200.0,455.0,495.0,50400.0,669.25,57400.0,83.867,16.1,1814,42136.0,510.0,41080.0,1160193.55,11305.0,111561.0,1059937.55,50300.0
2024-09-01,50500.0,-350.0,7200.0,262.0,97.6,173.5,8875.0,32500.0,4100.0,465.0,495.0,50100.0,664.2,57350.0,83.985,15.48,1941,42012.0,500.0,40900.0,1161551.61,61773.0,156309.0,1067015.61,50150.0
2024-09-08,50500.0,-1500.0,7300.0,262.0,92.4,166.6,8725.0,32580.0,4200.0,465.0,480.0,48900.0,653.72,56300.0,83.88,15.6,1890,41804.0,500.0,40660.0,1169700.0,57024.0,197222.0,1029502.0,49000.0
2024-09-15,50500.0,-2000.0,7550.0,259.0,90.0,155.8,8650.0,32466.6666666667,4200.0,450.0,470.0,48150.0,629.0,56050.0,83.485,15.5,1977,41418.0,490.0,40150.0,1169700.0,0.0,214120.0,955580.0,48500.0
2024-09-22,50500.0,-3400.0,8800.0,260.0,89.8,155.0,8600.0,32400.0,4500.0,460.0,470.0,47050.0,617.33,55900.0,83.71,15.9,2110,40960.0,499.0,40033.3333333333,1169700.0,0.0,134473.0,1035227.0,47100.0
2024-09-29,49000.0,-1950.0,8450.0,262.0,91.8,160.8,9050.0,32883.3333333333,4500.0,467.5,470.0,47000.0,617.94,55500.0,84.023,16.3,1928,42726.0,502.5,41966.6666666667,1169700.0,13199.0,174834.0,1008065.0,47050.0
2024-10-06,49000.0,-1300.0,7750.0,268.0,103.0,168.5,10000.0,33380.0,4800.0,510.0,470.0,47500.0,607.62,55450.0,84.101,15.8,1809,43992.5,502.5,43920.0,1094777.42,122425.0,215148.0,1002054.42,47700.0
2024-10-13,49200.0,-600.0,7100.0,276.0,103.75,170.5,10150.0,33820.0,5000.0,532.5,505.0,48500.0,609.17,55700.0,84.065,15.9,1576,44260.0,570.0,44380.0,1082290.32,48300.0,114244.0,1016346.32,48600.0
2024-10-20,49200.0,-650.0,7300.0,280.0,102.6,173.0,10000.0,33750.0,5600.0,525.0,500.0,48500.0,594.7,55850.0,84.095,15.9,1410,44250.0,555.0,43433.3333333333,1082290.32,11300.0,163511.0,930079.32,48550.0
2024-10-27,49200.0,-1050.0,7700.0,280.0,97.8,167.0,10500.0,32700.0,5600.0,505.0,500.0,48000.0,600.84,55850.0,84.08,15.28,1378,43250.0,535.0,41683.3333333333,1082290.32,76849.0,131197.0,1027942.32,48150.0
2024-11-03,49200.0,-1200.0,7900.0,280.0,100.666666666667,169.0,10000.0,32250.0,5600.0,510.0,505.0,48000.0,605.98,55900.0,84.395,15.08,1495,42068.0,535.0,41625.0,1101351.61,76358.0,72979.0,1104730.61,48000.0
2024-11-10,49000.0,-750.0,7750.0,279.0,102.6,171.2,9950.0,32566.6666666667,5450.0,510.0,510.0,48050.0,609.78,56000.0,84.424,14.88,1785,42260.0,535.0,42100.0,1126766.67,26011.0,95201.0,1057576.67,48250.0
2024-11-17,49000.0,-900.0,7950.0,276.0,99.0,172.25,9900.0,33116.6666666667,5350.0,495.0,510.0,47850.0,591.02,56050.0,84.426,14.88,1537,42882.5,535.0,42500.0,1126766.67,0.0,205667.0,921099.67,48100.0
2024-11-24,49000.0,-950.0,6650.0,271.0,98.6,170.4,9425.0,32500.0,5300.0,485.0,505.0,47550.0,591.75,54700.0,84.559,15.4,1354,42195.0,525.0,42500.0,1126766.67,0.0,135893.0,990873.67,48050.0
2024-12-01,48500.0,-650.0,6350.0,270.0,101.0,168.8,9175.0,32766.6666666667,5250.0,485.0,505.0,47450.0,581.92,54200.0,84.668,14.6,1167,41974.0,525.0,41850.0,1130864.52,113266.0,114267.0,1129863.52,47850.0
2024-12-08,48200.0,-850.0,6550.0,270.0,103.4,166.6,8950.0,32433.3333333333,5250.0,490.0,495.0,47350.0,577.94,53900.0,84.782,14.2,1051,41654.0,525.0,41700.0,1155451.61,71728.0,37809.0,1189370.61,47350.0
2024-12-15,48200.0,-1100.0,6600.0,270.0,103.4,164.6,9100.0,32583.3333333333,5350.0,495.0,490.0,47300.0,582.01,53700.0,84.947,13.35,990,41868.0,520.0,41650.0,1155451.61,25000.0,114670.0,1065781.61,47100.0
2024-12-22,48200.0,-1650.0,6850.0,270.0,102.2,164.4,9200.0,32750.0,5300.0,490.0,485.0,46800.0,587.94,53400.0,85.388,13.1,997,42470.0,520.0,42483.3333333333,1155451.61,2000.0,91163.0,1066288.61,46550.0
2024-12-29,48100.0,-1400.0,6650.0,268.0,99.25,158.5,9300.0,32780.0,5250.0,480.0,485.0,47250.0,582.23,53350.0,85.761,11.5,1072,42650.0,515.0,42560.0,1155451.61,146521.0,147308.0,1154664.61,46700.0
2025-01-05,48100.0,-1500.0,6800.0,268.0,98.5,157.0,9550.0,32475.0,5200.0,475.0,485.0,47500.0,581.22,53400.0,86.165,11.5,1048,42993.3333333333,515.0,42775.0,1197709.68,9000.0,117813.0,1088896.68,46600.0
2025-01-12,48200.0,-1600.0,6800.0,263.0,95.6,156.4,9450.0,32166.6666666667,5200.0,465.0,485.0,47400.0,582.06,53400.0,86.571,11.9,987,42302.0,500.0,42066.6666666667,1214612.9,0.0,124296.0,1090316.9,46600.0
2025-01-19,48500.0,-2000.0,7050.0,263.0,98.4,154.8,9400.0,32000.0,5000.0,455.0,485.0,47150.0,581.8,53550.0,86.2,11.9,778,42146.0,485.0,41983.3333333333,1214612.9,0.0,113402.0,1101210.9,46500.0
2025-01-26,48400.0,-1400.0,6600.0,263.0,102.2,154.2,9450.0,31783.3333333333,4900.0,475.0,475.0,47000.0,603.37,53600.0,86.536,11.8,735,42210.0,505.0,41683.3333333333,1214612.9,27500.0,74402.0,1167710.9,47000.0
2025-02-02,48600.0,-300.0,5350.0,253.0,103.0,151.0,9825.0,31933.3333333333,4900.0,475.0,475.0,46900.0,614.66,53650.0,87.627,11.4,815,42866.6666666667,505.0,42283.3333333333,1217294.93,102003.0,95714.0,1223583.93,48300.0
2025-02-09,49000.0,-400.0,5100.0,253.0,103.4,148.8,9850.0,32100.0,4800.0,475.0,480.0,47500.0,607.94,53700.0,86.62,12.4,792,42570.0,505.0,41900.0,1224000.0,18619.0,102088.0,1140531.0,48600.0
2025-02-16,49000.0,-500.0,5750.0,250.0,105.6,144.6,9800.0,32433.3333333333,4850.0,470.0,485.0,47300.0,611.05,54250.0,86.572,13.2,981,42612.0,500.0,42650.0,1224000.0,500.0,110725.0,1113775.0,48500.0
2025-02-23,49000.0,-650.0,6750.0,245.0,105.8,143.0,9800.0,32500.0,5000.0,470.0,485.0,47250.0,628.92,55100.0,87.466,13.5,1229,42136.0,495.0,42616.6666666667,1224000.0,16500.0,117757.0,1122743.0,48350.0
2025-03-02,49000.0,-800.0,6900.0,228.0,105.6,142.6,9825.0,32716.6666666667,5050.0,475.0,485.0,47600.0,633.44,55100.0,87.1,14.5,1400,42635.0,495.0,43016.6666666667,1230672.81,115820.0,59251.0,1287241.81,48200.0
2025-03-09,49000.0,-250.0,7500.0,235.0,99.6,143.0,9850.0,32400.0,5100.0,470.0,485.0,50000.0,648.25,56250.0,86.941,13.9,1669,42608.0,500.0,42916.6666666667,1247354.84,14864.0,84436.0,1177782.84,48750.0
2025-03-16,49500.0,100.0,6900.0,235.0,99.75,142.5,9850.0,32400.0,5100.0,465.0,485.0,50000.0,682.61,56500.0,85.99,13.5,1643,42500.0,500.0,42800.0,1247354.84,500.0,46106.0,1201748.84,49600.0
2025-03-23,49600.0,1050.0,6650.0,233.0,101.2,139.2,9975.0,32666.6666666667,5100.0,465.0,480.0,50850.0,688.02,57300.0,85.534,15.0,1602,42798.0,490.0,42916.6666666667,1247354.84,13681.0,86179.0,1174856.84,50650.0
2025-03-30,51500.0,500.0,5600.0,233.0,101.0,138.6,10175.0,32900.0,5200.0,470.0,480.0,52500.0,687.275,57600.0,85.502,16.25,1489,43832.0,490.0,43150.0,1247354.84,96974.0,40489.0,1303839.84,52000.0
2025-04-06,52000.0,350.0,5600.0,233.0,101.8,139.0,10250.0,33366.6666666667,5200.0,465.0,480.0,52500.0,702.215,57950.0,86.2,16.0,1274,44457.5,490.0,44116.6666666667,1160193.55,72019.0,79024.0,1153188.55,52350.0
2025-04-13,51500.0,400.0,6500.0,233.0,96.2,142.6,10250.0,33650.0,5200.0,465.0,480.0,51750.0,715.85,58400.0,85.457,16.0,1261,43772.5,490.0,44100.0,1145666.67,0.0,18118.0,1127548.67,51900.0
2025-04-20,51500.0,-100.0,7100.0,232.0,97.2,146.0,10200.0,33916.6666666667,5250.0,455.0,480.0,51000.0,738.79,58500.0,85.385,15.0,1373,43543.3333333333,480.0,43916.6666666667,1145666.67,17139.0,68299.0,1094506.67,51400.0
2025-04-27,52500.0,-450.0,6950.0,232.0,98.0,148.5,10050.0,33600.0,5300.0,455.0,480.0,51750.0,655.0,59000.0,84.527,15.05,1421,43464.0,485.0,43766.6666666667,1145666.67,48810.0,99020.0,1095456.67,52050.0
2025-05-04,53000.0,-150.0,6700.0,232.0,96.75,150.5,9875.0,33366.6666666667,5300.0,455.0,465.0,51750.0,670.0,59550.0,85.409,15.01,1299,42860.0,480.0,43083.3333333333,1142225.81,83582.0,37675.0,1188132.81,52850.0
2025-05-11,53000.0,-500.0,7100.0,232.0,96.75,149.4,9800.0,33000.0,5300.0,450.0,465.0,52000.0,640.0,59600.0,85.5,14.58,1388,42684.0,485.0,42816.6666666667,1139645.16,500.0,42813.0,1097332.16,52500.0
2025-05-18,53300.0,-1350.0,6950.0,232.0,99.25,149.0,9750.0,32866.6666666667,5100.0,458.0,462.0,51850.0,660.0,58900.0,85.2,14.5,1340,42582.0,485.0,42800.0,1139645.16,0.0,80314.0,1059331.16,51950.0
2025-05-25,52800.0,-950.0,6500.0,227.0,98.2,149.0,9475.0,32733.3333333333,5100.0,455.0,460.0,51350.0,688.575,58350.0,85.525,14.48,1418,42616.0,485.0,42700.0,1139645.16,0.0,98110.0,1041535.16,51850.0
2025-06-01,52000.0,-550.0,7000.0,220.0,95.4,148.0,9325.0,32550.0,5100.0,455.0,460.0,51100.0,679.0,58450.0,85.786,14.68,1633,42076.0,485.0,41666.6666666667,1153538.71,77211.0,64193.0,1166556.71,51450.0
2025-06-08,52000.0,-600.0,6950.0,216.0,94.0,146.6,9250.0,31900.0,5050.0,445.0,455.0,51000.0,682.31,58350.0,86.108,14.45,1968,42034.0,485.0,41066.6666666667,1236900.0,47247.0,24447.0,1259700.0,51400.0
2025-06-15,52000.0,-800.0,6850.0,209.0,93.4,141.8,9225.0,31333.3333333333,5050.0,445.0,455.0,51000.0,675.0,58050.0,86.58,14.0,1689,41710.0,480.0,39983.3333333333,1236900.0,15503.0,71085.0,1181318.0,51200.0
2025-06-22,52000.0,-1150.0,7100.0,209.0,91.6,135.6,9200.0,30633.3333333333,4800.0,445.0,450.0,50900.0,674.0,57950.0,85.455,13.5,1521,41598.0,475.0,39500.0,1236900.0,300.0,91544.0,1145656.0,50850.0
2025-06-29,51900.0,-1150.0,7150.0,204.0,91.4,133.2,9150.0,30800.0,4800.0,445.0,450.0,50700.0,657.49,57900.0,85.497,13.65,1436,41280.0,475.0,39666.6666666667,1236900.0,50663.0,101885.0,1185678.0,50750.0
2025-07-06,51600.0,-1200.0,6500.0,204.0,92.4,137.4,8900.0,30833.3333333333,4850.0,445.0,450.0,50250.0,641.44,56900.0,85.825,14.5,1663,41064.0,475.0,39350.0,1232312.9,35216.0,133314.0,1134214.9,50400.0
2025-07-13,51000.0,-1300.0,6650.0,204.0,94.0,135.6,9200.0,30683.3333333333,5000.0,450.0,450.0,49500.0,625.39,56350.0,86.15,15.5,2052,40736.0,475.0,39150.0,1231548.39,10545.0,110067.0,1132026.39,49700.0
2025-07-20,50500.0,-1300.0,6800.0,208.0,96.8,135.6,9600.0,30500.0,5200.0,458.0,450.0,49150.0,635.08,56000.0,86.503,15.8,2257,40176.0,475.0,38900.0,1231548.39,28795.0,139896.0,1120447.39,49200.0
2025-07-27,50000.0,-1250.0,7300.0,211.0,101.4,141.0,9800.0,30583.3333333333,5350.0,478.0,445.0,48850.0,639.25,56050.0,87.245,16.5,2018,40438.0,490.0,39683.3333333333,1231548.39,49545.0,81026.0,1200067.39,48750.0
2025-08-03,50000.0,-800.0,7050.0,222.0,99.0,148.2,10050.0,30700.0,5350.0,490.0,445.0,48700.0,663.25,56250.0,87.489,16.7,2051,40746.0,502.0,40200.0,1249548.39,67369.0,104859.0,1212058.39,49200.0
2025-08-10,50300.0,-100.0,6800.0,227.0,99.0,148.6,10100.0,31360.0,5500.0,480.0,450.0,49100.0,667.18,57000.0,87.513,16.5,2044,40878.0,510.0,40800.0,1273548.39,61841.0,101738.0,1233651.39,50200.0
2025-08-17,50500.0,-500.0,7000.0,227.0,101.0,152.75,10100.0,31500.0,5500.0,495.0,450.0,49300.0,667.48,57000.0,87.331,16.45,1944,40630.0,515.0,40350.0,1273548.39,5825.0,70984.0,1208389.39,50000.0
2025-08-24,50500.0,-625.0,7125.0,229.0,99.2,156.8,10375.0,31466.6666666667,5500.0,485.0,455.0,49250.0,670.26,57000.0,88.174,17.0,2025,40594.0,515.0,40233.3333333333,1273548.39,36802.0,66499.0,1243851.39,49875.0
2025-08-31,50700.0,-1100.0,7300.0,233.0,100.2,156.2,10350.0,30833.3333333333,5500.0,480.0,455.0,48950.0,672.05,56900.0,88.187,17.05,1979,39930.0,515.0,39320.0,1273548.39,95650.0,82512.0,1286686.39,49600.0
2025-09-07,50800.0,-1300.0,7250.0,233.0,101.6,155.4,10200.0,30950.0,5500.0,475.0,460.0,48900.0,674.46,56750.0,88.277,17.5,2126,39196.0,510.0,39533.3333333333,1344000.0,92607.0,89721.0,1346886.0,49500.0
2025-09-14,50500.0,-1150.0,7025.0,226.0,104.2,156.8,10300.0,31300.0,5500.0,480.0,460.0,48700.0,673.61,56375.0,88.1,18.21,2203,39810.0,505.0,39700.0,1344000.0,17916.0,112522.0,1249394.0,49350.0
2025-09-21,50000.0,-850.0,6900.0,221.0,103.8,158.2,10300.0,31200.0,5300.0,480.0,460.0,48500.0,669.45,56050.0,88.677,18.55,2259,39406.0,505.0,39483.3333333333,1344000.0,1000.0,179332.0,1165668.0,49150.0
2025-09-28,50000.0,-1100.0,7100.0,221.0,104.6,164.0,10300.0,31266.6666666667,5300.0,485.0,465.0,47750.0,668.13,56000.0,88.735,18.77,1901,40074.0,505.0,39116.6666666667,1344000.0,102018.0,70658.0,1375360.0,48900.0
2025-10-05,50000.0,-1500.0,7300.0,223.0,101.8,164.0,10300.0,30700.0,5300.0,470.0,465.0,47400.0,659.98,55800.0,88.757,18.77,1936,39882.5,505.0,38580.0,1279645.16,180522.0,72734.0,1387433.16,48500.0
2025-10-12,49800.0,-1500.0,7400.0,228.0,102.4,163.2,10300.0,30266.6666666667,5300.0,470.0,460.0,47200.0,678.68,55700.0,88.003,18.77,2069,39264.0,505.0,37866.6666666667,1253903.23,53460.0,92441.0,1214922.23,48300.0
2025-10-19,49000.0,-1150.0,7550.0,228.0,104.8,162.8,10250.0,29916.6666666667,5300.0,465.0,460.0,47000.0,690.5,55400.0,87.836,17.85,1991,38806.0,505.0,37433.3333333333,1253903.23,10000.0,105162.0,1158741.23,47850.0
2025-10-26,49000.0,-1150.0,7550.0,228.0,103.5,164.5,10000.0,29666.6666666667,5300.0,460.0,455.0,47000.0,700.17,55400.0,88.769,18.09,1966,38596.6666666667,500.0,36866.6666666667,1253903.23,53602.0,89163.0,1218342.23,47850.0
2025-11-02,49000.0,-1800.0,7800.0,233.0,105.0,168.2,9925.0,29900.0,5300.0,460.0,455.0,46700.0,700.67,55000.0,88.665,18.13,2104,38372.0,495.0,37750.0,1260978.49,211801.0,75662.0,1397117.49,47200.0
2025-11-09,49600.0,-2150.0,7950.0,228.0,103.4,180.8,10000.0,30266.6666666667,5400.0,465.0,450.0,46600.0,711.05,55400.0,88.689,18.13,2125,38725.0,490.0,38033.3333333333,1278666.67,21741.0,41827.0,1258580.67,47450.0
2025-11-16,49600.0,-2600.0,8050.0,228.0,101.0,177.2,9725.0,29900.0,5500.0,460.0,445.0,46500.0,701.86,55050.0,89.641,18.15,2275,39056.0,480.0,37833.3333333333,1278666.67,58355.0,66812.0,1270209.67,47000.0
2025-11-23,49000.0,-2550.0,8300.0,233.0,102.8,173.8,9700.0,29600.0,5600.0,460.0,440.0,46250.0,700.05,54750.0,89.357,17.98,2560,39708.0,480.0,38266.6666666667,1278666.67,30605.0,75085.0,1234186.67,46450.0
2025-11-30,48600.0,-2500.0,8050.0,233.0,104.4,169.6,9650.0,29900.0,5600.0,470.0,440.0,46000.0,709.92,54150.0,89.945,17.75,2727,40134.0,480.0,38716.6666666667,1278666.67,196293.0,45643.0,1429316.67,46100.0
